,Unnamed: 0,cluster_name,container_base_image,container_name,labels,namespace_name,nodename,pod_name,time,type,value
489,489,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:07:00Z,node,1722518025015
490,490,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:07:00Z,pod_container,4353242224
491,491,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:07:00Z,pod_container,6543217599
492,492,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:07:00Z,pod_container,105021687909
493,493,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:07:00Z,pod_container,1071386697
494,494,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:07:00Z,pod_container,86122078738
495,495,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:07:00Z,pod_container,2986144218
496,496,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:07:00Z,pod_container,10232107514
497,497,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:07:00Z,pod_container,39711117734
498,498,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:07:00Z,pod_container,1365370697
499,499,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:07:00Z,pod_container,1448665579
500,500,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:07:00Z,pod_container,2556498619
501,501,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:07:00Z,pod_container,142719621527
502,502,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:07:00Z,pod_container,120957688274
503,503,default,,kubelet,,,minikube,,2019-03-13T16:07:00Z,sys_container,151312926377
504,504,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:07:00Z,pod_container,101734670302
505,505,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:07:00Z,pod_container,193365225375
506,506,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:07:00Z,pod_container,40914713907
507,507,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:07:00Z,pod_container,20998737683
508,508,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:07:00Z,pod_container,2601256573
509,509,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:08:00Z,pod_container,23015994150
510,510,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:08:00Z,pod_container,2687759112
511,511,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:08:00Z,pod_container,6678356313
512,512,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:08:00Z,pod_container,156176977544
513,513,default,,pods,,,minikube,,2019-03-13T16:08:00Z,sys_container,1165853583906
514,514,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:08:00Z,pod_container,3994083435
515,515,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:08:00Z,pod_container,4401024687
516,516,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:08:00Z,pod_container,1660982752
517,517,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:08:00Z,node,1800476898662
518,518,default,,docker-daemon,,,minikube,,2019-03-13T16:08:00Z,sys_container,376300662317
519,519,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:08:00Z,pod_container,41971058723
520,520,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:08:00Z,pod_container,1397405105
521,521,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:08:00Z,pod_container,87586681129
522,522,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:08:00Z,pod_container,127986860593
523,523,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:08:00Z,pod_container,1108526783
524,524,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:08:00Z,pod_container,41133167776
525,525,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:08:00Z,pod_container,3014306787
526,526,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:08:00Z,pod_container,10532672519
527,527,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:08:00Z,pod_container,198199184111
528,528,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:08:00Z,pod_container,147024337941
529,529,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:08:00Z,pod_container,1498996436
530,530,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:08:00Z,pod_container,2639889695
531,531,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:08:00Z,pod_container,120623882029
532,532,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:08:00Z,pod_container,123212091562
533,533,default,,kubelet,,,minikube,,2019-03-13T16:08:00Z,sys_container,157695277518
534,534,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:09:00Z,pod_container,125964043166
535,535,default,,kubelet,,,minikube,,2019-03-13T16:09:00Z,sys_container,163282100103
536,536,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:09:00Z,pod_container,1678491231
537,537,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:09:00Z,pod_container,6800861132
538,538,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:09:00Z,pod_container,23507178922
539,539,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:09:00Z,pod_container,2757166031
540,540,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:09:00Z,pod_container,4461919326
541,541,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:09:00Z,pod_container,161427483403
542,542,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:09:00Z,pod_container,4131513625
543,543,default,,pods,,,minikube,,2019-03-13T16:09:00Z,sys_container,1221017940268
544,544,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:09:00Z,pod_container,131054324796
545,545,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:09:00Z,pod_container,1144418503
546,546,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:09:00Z,pod_container,43079568585
547,547,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:09:00Z,node,1866407534525
548,548,default,,docker-daemon,,,minikube,,2019-03-13T16:09:00Z,sys_container,380986470435
549,549,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:09:00Z,pod_container,138811794036
550,550,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:09:00Z,pod_container,1442537319
551,551,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:09:00Z,pod_container,89144637231
552,552,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:09:00Z,pod_container,2693272231
553,553,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:09:00Z,pod_container,10755874063
554,554,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:09:00Z,pod_container,42403447500
555,555,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:09:00Z,pod_container,3030951569
556,556,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:09:00Z,pod_container,1569028662
557,557,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:09:00Z,pod_container,221669020519
558,558,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:09:00Z,pod_container,151283606789
559,559,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:10:00Z,pod_container,258355152055
560,560,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:10:00Z,pod_container,155581042695
561,561,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:10:00Z,pod_container,165247491967
562,562,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:10:00Z,pod_container,1732623571
563,563,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:10:00Z,pod_container,128362879365
564,564,default,,kubelet,,,minikube,,2019-03-13T16:10:00Z,sys_container,169311349880
565,565,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:10:00Z,pod_container,5012472413
566,566,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:10:00Z,pod_container,7559048100
567,567,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:10:00Z,pod_container,2917098649
568,568,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:10:00Z,pod_container,24540613341
569,569,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:10:00Z,pod_container,1654031963
570,570,default,,docker-daemon,,,minikube,,2019-03-13T16:10:00Z,sys_container,386574174927
571,571,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:10:00Z,pod_container,150140236097
572,572,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:10:00Z,pod_container,4280767312
573,573,default,,pods,,,minikube,,2019-03-13T16:10:00Z,sys_container,1302057437618
574,574,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:10:00Z,node,1958928325203
575,575,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:10:00Z,pod_container,1191361638
576,576,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:10:00Z,pod_container,43660919853
577,577,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:10:00Z,pod_container,3084618175
578,578,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:10:00Z,pod_container,91291484197
579,579,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:10:00Z,pod_container,140165215187
580,580,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:10:00Z,pod_container,1467457807
581,581,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:10:00Z,pod_container,43866143661
582,582,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:10:00Z,pod_container,2774867162
583,583,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:10:00Z,pod_container,11103588039
584,584,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:11:00Z,pod_container,2885049118
585,585,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:11:00Z,pod_container,11481266395
586,586,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:11:00Z,pod_container,8481027327
587,587,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:11:00Z,pod_container,170402096101
588,588,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:11:00Z,pod_container,264964224251
589,589,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:11:00Z,pod_container,159858211177
590,590,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:11:00Z,pod_container,5610095551
591,591,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:11:00Z,pod_container,1752475674
592,592,default,,kubelet,,,minikube,,2019-03-13T16:11:00Z,sys_container,174630192528
593,593,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:11:00Z,pod_container,130477821766
594,594,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:11:00Z,pod_container,45342095149
595,595,default,,pods,,,minikube,,2019-03-13T16:11:00Z,sys_container,1381272017425
596,596,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:11:00Z,pod_container,1708966296
597,597,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:11:00Z,pod_container,3080002557
598,598,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:11:00Z,pod_container,26421664762
599,599,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:11:00Z,pod_container,4452154440
600,600,default,,docker-daemon,,,minikube,,2019-03-13T16:11:00Z,sys_container,391009949386
601,601,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:11:00Z,pod_container,157185214382
602,602,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:11:00Z,pod_container,1512590798
603,603,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:11:00Z,pod_container,45190012181
